id,title,authors,doi,arxiv_id,year,journal,application,source_api,url,pdf_url
2004,A sparkless resistive glass correction electrode for the spherical proportional counter,"[""I. Katsioulas"", ""I. Giomataris"", ""P. Knights"", ""M. Gros"", ""X. F. Navick"", ""K. Nikolopoulos"", ""I. Savvidis""]",10.1088/1748-0221/13/11/P11006,1809.03270v2,2018,,fuel_cell,arxiv,http://arxiv.org/abs/1809.03270v2,https://arxiv.org/pdf/1809.03270v2
2144,Photocatalysis of Modified Transition Metal Oxide Surfaces,"[""Matthias Batzill""]",10.2172/1423046,,2018,,photocatalysis,crossref,https://doi.org/10.2172/1423046,
2204,Carbon Nanotube/Polyaniline Composite Films Prepared by Hydrothermal- Electrochemical Method for Biosensor Applications,"[""L. M. Cursaru"", ""A.G. Plaiasu"", ""C.M. Ducu"", ""R.M. Piticescu"", ""I.A. Tudor""]",10.1109/smicnd.2018.8539793,,2018,2018 International Semiconductor Conference (CAS),biosensor,crossref,https://doi.org/10.1109/smicnd.2018.8539793,
2246,A Novel Rutin Electrochemical Sensor Using Reduced Graphene Oxide/Magnetite/Silver Nanoparticle-Molecularly Imprinted Polymer Composite Modified Electrode,"[""Shiru Yang"", ""Xin Yang"", ""Rong Tang"", ""Lizhi Xiong"", ""Yaqi Yang"", ""Yangjian Hu"", ""Chunmei Zhang"", ""Zijian Zhao""]",10.20964/2018.03.55,,2018,International Journal of Electrochemical Science,biosensor,crossref,https://doi.org/10.20964/2018.03.55,
2250,An Amperometric Sensitive Hydrogen Peroxide Sensor Based on a Silver Nanoparticle-Doped Polyimide-Modified Glassy Carbon Electrode,"[""Lin Chen"", ""Yue Wang"", ""Hao Ban"", ""SiMin Yu"", ""Dongping Tao"", ""Zhizhi Hu""]",10.20964/2018.11.94,,2018,International Journal of Electrochemical Science,,crossref,https://doi.org/10.20964/2018.11.94,
2276,Enhanced electron transfer mediated detection of hydrogen peroxide using a silver nanoparticle–reduced graphene oxide–polyaniline fabricated electrochemical sensor,"[""Vijay Kumar"", ""Rajeev Kumar Gupta"", ""Ravi Kumar Gundampati"", ""Devendra Kumar Singh"", ""Sweta Mohan"", ""Syed Hadi Hasan"", ""Manisha Malviya""]",10.1039/c7ra11466d,,2018,RSC Advances,biosensor,crossref,https://doi.org/10.1039/c7ra11466d,
2287,Synthesis and Characterization of MOF-Derived Nanomaterials,"[""Wei Xia""]",10.1007/978-981-10-6811-9_2,,2018,Springer Theses,,crossref,https://doi.org/10.1007/978-981-10-6811-9_2,
2343,Salicylic acid (SA) detection using bi-enzyme microfluidic electrochemical sensor,"[""Bhuwan Kashyap"", ""Ratnesh Kumar""]",10.1117/12.2305124,,2018,Smart Biomedical and Physiological Sensor Technology XV,biosensor,crossref,https://doi.org/10.1117/12.2305124,
2392,A Wearable Sensor That Monitors Sweat For Alcohol And Glucose Levels,"[""Shalini Prasad""]",10.31988/scitrends.36083,,2018,Science Trends,,crossref,https://doi.org/10.31988/scitrends.36083,
2407,PEDOT:PSS/AuNPs/CA modified screen-printed carbon based disposable electrochemical sensor for sensitive and selective determination of carmine,"[""Xiaoyu Zhao"", ""Jianhua Ding"", ""Wen\u2010Long Bai"", ""Yanfei Wang"", ""Yujia Yan"", ""Yan Cheng"", ""Juankun Zhang""]",10.1016/J.JELECHEM.2018.07.030,,2018,Journal of Electroanalytical Chemistry,biosensor,semantic_scholar,https://www.semanticscholar.org/paper/c34517b0bd9aa95e6c2491e5630c68e44c7a37e0,
2408,Influence of SrTi1-xCoxO3 NPs on electrocatalytic activity of SrTi1-xCoxO3 NPs/PEDOT-PSS counter electrodes for high efficiency dye sensitized solar cells,"[""Wasan Maiaugree"", ""A. Karaphun"", ""Adulphan Pimsawad"", ""V. Amornkitbamrung"", ""E. Swatsitang""]",10.1016/J.ENERGY.2018.04.122,,2018,Energy,fuel_cell,semantic_scholar,https://www.semanticscholar.org/paper/c8fbbcd69dcd2cda739a2e9104bc624869973feb,
2421,Fabrication and characterization of double protective carbon aerogel (CA)/α-Fe2O3@Polypyrrole (PPy) composites as an anode material for high performance lithium ion batteries,"[""Dawei Luo"", ""Suishan Liu"", ""Feng Lin"", ""Lihong Yu"", ""Jiajin Zhang""]",10.1016/J.SSI.2018.03.027,,2018,Solid State Ionics,fuel_cell,semantic_scholar,https://www.semanticscholar.org/paper/561c457eff7587349c88c2b9d1cc30bf3ea0e1dc,
16,An Integrated Approach to Impedance Spectroscopy,[],10.1002/9781119363682.ch23,,2017,Electrochemical Impedance Spectroscopy,,crossref,https://doi.org/10.1002/9781119363682.ch23,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119363682.ch23
39,Using electropolymerization based doping for electro-addressable functionalization of a multi-electrode array probe for nucleic acid detection,"[""Mustafa Sen""]",,1802.02205v1,2017,,fuel_cell,arxiv,http://arxiv.org/abs/1802.02205v1,https://arxiv.org/pdf/1802.02205v1
52,Single Frequency Impedance Analysis on Reduced Graphene Oxide Screen-Printed Electrode for Biomolecular Detection,"[""Rajesh"", ""Shobhita Singal"", ""Ravinder K. Kotnala""]",10.1007/s12010-017-2510-8,,2017,Applied Biochemistry and Biotechnology,,crossref,https://doi.org/10.1007/s12010-017-2510-8,http://link.springer.com/content/pdf/10.1007/s12010-017-2510-8.pdf
74,Separating Current from Potential Sweep Method of Electrochemical Kinetics for Supercapacitors,"[""Yitao He""]",,1702.08116v1,2017,,supercapacitor,arxiv,http://arxiv.org/abs/1702.08116v1,https://arxiv.org/pdf/1702.08116v1
89,Characterization of graphene oxide and reduced graphene oxide coating on gold electrodes by impedance spectroscopy,"[""Fatma Gulden Simsek"", ""Bora Garipcan"", ""Yekta Ulgen""]",10.1109/biyomut.2017.8479037,,2017,2017 21st National Biomedical Engineering Meeting (BIYOMUT),corrosion,crossref,https://doi.org/10.1109/biyomut.2017.8479037,
103,PEDOT: PSS/PEDOT composite film for high performance electrochemical electrode,"[""Fei Lu"", ""Yan Chen"", ""Xiling Mao"", ""Lu Xu"", ""Jianhua Xu""]",10.1063/1.4971897,,2017,AIP Conference Proceedings,,crossref,https://doi.org/10.1063/1.4971897,
115,Structural characterization of carbon nanotubes via the vibrational density of states,"[""Albert J. Pool"", ""Sandeep K. Jain"", ""Gerard T. Barkema""]",10.1016/j.carbon.2017.03.030,1703.03758v1,2017,"Carbon, 118C, 58-65, 2017",fuel_cell,arxiv,http://arxiv.org/abs/1703.03758v1,https://arxiv.org/pdf/1703.03758v1
119,Carbon nanotube chirality determines properties of encapsulated linear carbon chain,"[""Sebastian Heeg"", ""Lei Shi"", ""Lisa V. Poulikakos"", ""Thomas Pichler"", ""Lukas Novotny""]",10.1021/acs.nanolett.8b01681,1711.04753v2,2017,,fuel_cell,arxiv,http://arxiv.org/abs/1711.04753v2,https://arxiv.org/pdf/1711.04753v2
262,Electrochemical Impedance Imaging via the Distribution of Diffusion Times,"[""Juhyun Song"", ""Martin Z. Bazant""]",10.1103/PhysRevLett.120.116001,1709.04147v1,2017,"Phys. Rev. Lett. 120, 116001 (2018)",,arxiv,http://arxiv.org/abs/1709.04147v1,https://arxiv.org/pdf/1709.04147v1
271,The Amplitude-Phase Decomposition for the Magnetotelluric Impedance Tensor,"[""Maik Neukirch"", ""Daniel Rudolf"", ""Xavier Garcia"", ""Savitri Galiana""]",10.1190/geo2018-0352.1,1704.02943v2,2017,,,arxiv,http://arxiv.org/abs/1704.02943v2,https://arxiv.org/pdf/1704.02943v2
295,Electrochemical impedance spectroscopy of enhanced layered nanocomposite ion exchange membranes,"[""C. Fern\u00e1ndez-Gonz\u00e1lez"", ""J. Kavanagh"", ""A. Dom\u00ednguez-Ramos"", ""R. Ib\u00e1\u00f1ez"", ""\u00c1. Irabien"", ""Yongsheng Chen"", ""H. Coster""]",10.1016/J.MEMSCI.2017.07.046,,2017,,,semantic_scholar,https://www.semanticscholar.org/paper/3af73555fdfef4bbbd971fbb1e0cf85377b6b67d,https://www.sciencedirect.com/science/article/am/pii/S0376738817308062
347,Diffusion Impedance,[],10.1002/9781119363682.ch11,,2017,Electrochemical Impedance Spectroscopy,,crossref,https://doi.org/10.1002/9781119363682.ch11,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119363682.ch11
350,Impedance of Materials,[],10.1002/9781119363682.ch12,,2017,Electrochemical Impedance Spectroscopy,,crossref,https://doi.org/10.1002/9781119363682.ch12,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119363682.ch12
352,Fast Electrochemical Impedance Spectroscopy,"[""Pavle Bo\u0161koski"", ""Andrej Debenjak"", ""Biljana Mileva Boshkoska""]",10.1007/978-3-319-53390-2_2,,2017,SpringerBriefs in Applied Sciences and Technology,,crossref,https://doi.org/10.1007/978-3-319-53390-2_2,
354,THE ELECTROCHEMICAL SOCIETY SERIES,[],10.1002/9781119363682.oth,,2017,Electrochemical Impedance Spectroscopy,,crossref,https://doi.org/10.1002/9781119363682.oth,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119363682.oth
355,Methods for Representing Impedance,[],10.1002/9781119363682.ch17,,2017,Electrochemical Impedance Spectroscopy,,crossref,https://doi.org/10.1002/9781119363682.ch17,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119363682.ch17
431,High-performance MnO2-deposited graphene/activated carbon film electrodes for flexible solid-state supercapacitor,"[""Lanshu Xu"", ""Mengying Jia"", ""Yue Li"", ""Xiaojuan Jin"", ""Fan Zhang""]",10.1038/s41598-017-11267-0,,2017,Scientific Reports,,crossref,https://doi.org/10.1038/s41598-017-11267-0,https://www.nature.com/articles/s41598-017-11267-0.pdf
448,Two steps synthesis approach of MnO2/graphene nanoplates/graphite composite electrode for supercapacitor application,"[""A.E. Rashed"", ""A.A. El-Moneim""]",10.1016/j.mtener.2017.02.004,,2017,Materials Today Energy,,crossref,https://doi.org/10.1016/j.mtener.2017.02.004,
461,A model of electrical impedance tomography on peripheral nerves for a neural-prosthetic control interface,"[""J. Hope"", ""F. Vanholsbeeck"", ""A. McDaid""]",10.1088/1361-6579/aab73a,1711.04377v1,2017,"Hope, J., Vanholsbeeck, F., McDaid, A., A model of electrical impedance tomography implemented in nerve-cuff for neural-prosthetics control. Physiological Measurement, 2018",,arxiv,http://arxiv.org/abs/1711.04377v1,https://arxiv.org/pdf/1711.04377v1
464,Direct current conditioning to reduce the electrical impedance of the electrode to skin contact in physiological recording and stimulation,"[""Pavel Govyadinov"", ""Sergei Turovets"", ""Amanda Gunn"", ""Don Tucker"", ""Phan Luu""]",,1711.01059v1,2017,,,arxiv,http://arxiv.org/abs/1711.01059v1,https://arxiv.org/pdf/1711.01059v1
543,3D Printing of Flexible Room-Temperature Liquid Metal Battery,"[""Fujun Liu"", ""Yongze Yu"", ""Lei Wang"", ""Liting Yi"", ""Jinrong Lu"", ""Bin Yuan"", ""Sicong Tan"", ""Jing Liu""]",,1802.01655v1,2017,,,arxiv,http://arxiv.org/abs/1802.01655v1,https://arxiv.org/pdf/1802.01655v1
610,Recent build outs in electroanalytical biosensors based on carbon-nanomaterial modified screen printed electrode platforms,"[""Nandita Jaiswal"", ""Ida Tiwari""]",10.1039/c7ay01276d,,2017,Analytical Methods,,crossref,https://doi.org/10.1039/c7ay01276d,
615,Novel ipratropium bromide nanomaterial based screen-printed sensors,"[""Elmorsy Khaled"", ""Hassan N. A. Hassan"", ""Mona A. Ahmed"", ""Rehab O. El-Attar""]",10.1039/c6ay02939f,,2017,Analytical Methods,,crossref,https://doi.org/10.1039/c6ay02939f,
619,Inkjet printed nanomaterial based flexible radio frequency identification (RFID) tag sensors for the internet of nano things,"[""Ravina Singh"", ""Eric Singh"", ""Hari Singh Nalwa""]",10.1039/c7ra07191d,,2017,RSC Adv.,,crossref,https://doi.org/10.1039/c7ra07191d,
670,Synthesis and enhanced electrochemical properties of CNT - MnO2- Poly (o-aminophenol) as electrode material for supercapacitor,"[""Narges Ajami""]",10.15761/fnn.1000149,,2017,Frontiers in Nanoscience and Nanotechnology,,crossref,https://doi.org/10.15761/fnn.1000149,
711,Raman Spectroscopy of Graphene,"[""Sven Reichardt"", ""Ludger Wirtz""]",10.1142/10255,1703.06909v2,2017,"Optical Properties of Graphene, Rolf Binder (editor), copyright World Scientific Publishing Company 2017 http://www.worldscientific.com/worldscibooks/10.1142/10255",,arxiv,http://arxiv.org/abs/1703.06909v2,https://arxiv.org/pdf/1703.06909v2
713,Tailoring mechanically-tunable strain fields in graphene,"[""M. Goldsche"", ""J. Sonntag"", ""T. Khodkov"", ""G. Verbiest"", ""S. Reichardt"", ""C. Neumann"", ""T. Ouaj"", ""N. von den Driesch"", ""D. Buca"", ""C. Stampfer""]",10.1021/acs.nanolett.7b04774,1711.04505v1,2017,,,arxiv,http://arxiv.org/abs/1711.04505v1,https://arxiv.org/pdf/1711.04505v1
773,Optical Spectra of p-Doped PEDOT Nano-Aggregates Provide Insight into the Material Disorder,"[""David Gelbwaser-Klimovsky"", ""Semion K. Saikin"", ""Randall H. Goldsmith"", ""Al\u00e1n Aspuru-Guzik""]",10.1021/acsenergylett.6b00443,1701.00760v1,2017,"ACS Energy Lett., 2016, 1 (6), pp 1100 - 1105",,arxiv,http://arxiv.org/abs/1701.00760v1,https://arxiv.org/pdf/1701.00760v1
775,Laser patterned polymer/nanotube composite electrodes for nanowire transistors on flexible substrates,"[""Kiron Prabha Rajeev"", ""Michael Beliatis"", ""Stamatis Georgakopoulos"", ""Vlad Stolojan"", ""John Underwood"", ""Maxim Shkunov""]",,1711.06925v1,2017,,,arxiv,http://arxiv.org/abs/1711.06925v1,https://arxiv.org/pdf/1711.06925v1
801,"Fan Loops Observed by IRIS, EIS and AIA","[""Avyarthana Ghosh"", ""Durgesh Tripathi"", ""G. R. Gupta"", ""Vanessa Polito"", ""Helen E. Mason"", ""Sami K. Solanki""]",10.3847/1538-4357/835/2/244,1701.01617v1,2017,,,arxiv,http://arxiv.org/abs/1701.01617v1,https://arxiv.org/pdf/1701.01617v1
869,Migration of a Carbon Adatom on a Charged Single-Walled Carbon Nanotube,"[""Longtao Han"", ""Predrag Krstic"", ""Igor Kaganovich"", ""Roberto Car""]",10.1016/j.carbon.2017.02.003,1703.04468v1,2017,"Carbon,116 (2017) 174-180",,arxiv,http://arxiv.org/abs/1703.04468v1,https://arxiv.org/pdf/1703.04468v1
892,"Exploring the SDSS Dataset with Linked Scatter Plots: I. EMP, CEMP, and CV Stars","[""Duane F. Carbon"", ""Christopher Henze"", ""Bron C. Nelson""]",10.3847/1538-4365/228/2/19,1705.01233v1,2017,"2017 ApJS,228,19 (http://stacks.iop.org/0067-0049/228/i=2/a=19)",,arxiv,http://arxiv.org/abs/1705.01233v1,https://arxiv.org/pdf/1705.01233v1
910,Atomic and electronic structures of stable linear carbon chains on Ag-nanoparticles,"[""D. W. Boukhvalov"", ""I. S. Zhidkov"", ""E. Z. Kurmaev"", ""E. Fazio"", ""S. O. Cholakh"", ""L. D'Urso""]",,1711.07119v1,2017,,,arxiv,http://arxiv.org/abs/1711.07119v1,https://arxiv.org/pdf/1711.07119v1
954,Intentional Aliasing Method to Improve Sub-Nyquist Sampling System,"[""Jehyuk Jang"", ""Sanghun Im"", ""Heung-No Lee""]",10.1109/TSP.2018.2824257,1710.06142v2,2017,"Jehyuk Jang, Sanghun Im, and Heung-No Lee, ""Intentional aliasing method to improve sub-Nyquist sampling system,"" IEEE Transactions on Signal Processing, pp. 3311-3326, Vol. 66, No. 12, Jun. 2018",,arxiv,http://arxiv.org/abs/1710.06142v2,https://arxiv.org/pdf/1710.06142v2
955,Deformation Behavior of multi-spherulitic nylon6/silica nanocomposites,"[""Saeid Arabnejad"", ""Nhan Tien Cao"", ""VPW Shim""]",,1708.06923v1,2017,,,arxiv,http://arxiv.org/abs/1708.06923v1,https://arxiv.org/pdf/1708.06923v1
990,Glass transition temperature of PMMA/modified alumina nanocomposite: Molecular dynamic study,"[""Maryam Mohammadi"", ""Jamal Davoodi"", ""Mahdi Javanbakht"", ""Hamidreza Rezaei""]",,1803.00061v1,2017,,,arxiv,http://arxiv.org/abs/1803.00061v1,https://arxiv.org/pdf/1803.00061v1
993,Rapid green biosynthesis of Silvermontmorillonite nanocomposite using water extract of Satureja hortensis L and evaluation of the antibacterial properties,"[""Sajjad Sedaghat"", ""Mehdi Khalaj""]",,1709.00754v1,2017,,,arxiv,http://arxiv.org/abs/1709.00754v1,https://arxiv.org/pdf/1709.00754v1
1046,Deep MR to CT Synthesis using Unpaired Data,"[""Jelmer M. Wolterink"", ""Anna M. Dinkla"", ""Mark H. F. Savenije"", ""Peter R. Seevinck"", ""Cornelis A. T. van den Berg"", ""Ivana Isgum""]",,1708.01155v1,2017,,,arxiv,http://arxiv.org/abs/1708.01155v1,https://arxiv.org/pdf/1708.01155v1
1084,Facile Hydrothermal Synthesis of Manganese Dioxide/Nitrogen- Doped Graphene Composites as Electrode Material for Supercapacitors,"[""Bin Huang"", ""Chenling Huang"", ""Yong Qian""]",10.20964/2017.12.40,,2017,International Journal of Electrochemical Science,,crossref,https://doi.org/10.20964/2017.12.40,
1086,Hydrothermal-assisted synthesis of an iron nitride–carbon composite as a novel electrode material for supercapacitors,"[""Agata \u015aliwak"", ""Adam Moyseowicz"", ""Gra\u017cyna Gryglewicz""]",10.1039/c6ta10985c,,2017,Journal of Materials Chemistry A,,crossref,https://doi.org/10.1039/c6ta10985c,
1096,Hydrothermal synthesis of Mn-doped ZnCo 2 O 4  electrode material for high-performance supercapacitor,"[""A. Juliet Christina Mary"", ""A. Chandra Bose""]",10.1016/j.apsusc.2017.06.313,,2017,Applied Surface Science,,crossref,https://doi.org/10.1016/j.apsusc.2017.06.313,
1118,Mathematical Characterization of Thermo-reversible Phase Transitions of Agarose Gels,"[""Arif Selcuk Ogrenci"", ""Onder Pekcan"", ""Selim Kara"", ""Ayse Humeyra Bilge""]",,1703.10811v1,2017,,,arxiv,http://arxiv.org/abs/1703.10811v1,https://arxiv.org/pdf/1703.10811v1
1129,Rapid laser-induced photochemical conversion of sol-gel precursors to In2O3 layers and their application in thin-film transistors,"[""S. Dellis"", ""I. Isakov"", ""N. Kalfagiannis"", ""K. Tetzner"", ""T. D. Anthopoulos"", ""D. C. Koutsogeorgis""]",10.1039/c7tc00169j,1701.00859v1,2017,,,arxiv,http://arxiv.org/abs/1701.00859v1,https://arxiv.org/pdf/1701.00859v1
1150,Role of sonication pre-treatment and cation valence in nano-cellulose suspensions sol-gel transition,"[""Cecilia Ada Maestri"", ""Michela Abrami"", ""Sharon Hazan"", ""Elena Chist\u00e8"", ""Yuval Golan"", ""Julia Rohrer"", ""Andreas Bernkop-Schn\u00fcrch"", ""Mario Grassi"", ""Marina Scarpa"", ""Paolo Bettotti""]",10.1038/s41598-017-11649-4,1705.06944v1,2017,"Scientific Reportsvolume 7, 11129 (2017)",,arxiv,http://arxiv.org/abs/1705.06944v1,https://arxiv.org/pdf/1705.06944v1
1163,Characterization of sol–gel thin films by ellipsometric porosimetry,"[""Peer L\u00f6bmann""]",10.1007/s10971-017-4473-1,,2017,Journal of Sol-Gel Science and Technology,,crossref,https://doi.org/10.1007/s10971-017-4473-1,http://link.springer.com/content/pdf/10.1007/s10971-017-4473-1.pdf
1217,Impedance and electrical properties of Cu doped ZnO thin films,"[""P. Samarasekara"", ""Udumbara Wijesinghe"", ""E. N. Jayaweera""]",,1703.02030v1,2017,"Georgian Electronic Scientific Journals:Physics 1(13), 3-9 (2015)",,arxiv,http://arxiv.org/abs/1703.02030v1,https://arxiv.org/pdf/1703.02030v1
1228,Possible spin gapless semiconductor type behaviour in CoFeMnSi epitaxial thin films,"[""Varun K. Kushwaha"", ""Jyoti Rani"", ""Ashwin Tulapurkar"", ""C. V. Tomy""]",10.1063/1.4996639,1707.05078v2,2017,,,arxiv,http://arxiv.org/abs/1707.05078v2,https://arxiv.org/pdf/1707.05078v2
1259,Electrodeposition of tin oxide thin film from nitric acid solution: the role of pH,"[""K. Daideche"", ""A. Azizi""]",10.1007/s10854-017-6511-8,,2017,Journal of Materials Science: Materials in Electronics,,semantic_scholar,https://www.semanticscholar.org/paper/4aee3a602e9c61981577244dc16d9c00263b5eb0,
1287,Nanoflakes like hydrophilic Mn2O3 thin film as a supercapacitor electrode,"[""P. M. Kharade"", ""S. Kulkarni"", ""D. J. Salunkhe""]",10.1016/J.CJPH.2017.05.019,,2017,,,semantic_scholar,https://www.semanticscholar.org/paper/b9db51b9c03195b072b078487603ef6c8a2e20a4,
1292,Optimized manganese oxide nanosheet/manganese oxide thin film/ multiwalled carbon nanotubes as hybrid electrode materials for supercapacitors,"[""Songsak Rattanamai"", ""Paweena Dulyaseree"", ""T. Wanchaem"", ""W. Wongwiriyapan""]",10.1016/J.MATPR.2017.06.145,,2017,,,semantic_scholar,https://www.semanticscholar.org/paper/05fc1416cfbb3a18ae1c9a7b976c45bcb2d44666,
